index,file_index,file_entry_index,run,subrun,event,is_primary,pid,start_point_x,start_point_y,start_point_z,momentum_x,momentum_y,momentum_z,start_dir_x,start_dir_y,start_dir_z,ke
8213,567,13,0,0,576000013,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,-648.619384765625,-2281.987548828125,11162.4853515625,-0.0568375885486602,-0.1999672949314117,0.9781525731086732,11408.986448632344
8214,567,14,0,0,576000014,True,1,-174.0953826904297,-89.74929809570312,748.4578857421875,-1362.81640625,879.1322021484375,3221.434814453125,-0.3778641521930694,0.243754431605339,0.8931978940963745,3606.002327174385
8215,567,15,0,0,576000015,True,1,306.81103515625,-184.98129272460935,718.325927734375,23.56998443603516,250.59292602539065,144.86904907226562,0.0811603739857673,0.8628862500190735,0.4988389313220978,289.90724106085963
8216,568,0,0,0,577000000,True,1,-210.610595703125,47.14669799804688,665.94189453125,325.8933410644531,-128.64002990722656,2540.16015625,0.1270931214094162,-0.0501675307750701,0.9906213283538818,2564.208984375
8217,568,1,0,0,577000001,True,1,255.560546875,66.11871337890625,570.7778930664062,534.4943237304688,376.5006713867188,3285.260498046875,0.159565657377243,0.1123989075422287,0.9807676672935486,3349.6826171875
8218,568,2,0,0,577000002,True,1,71.38140869140625,-12.001296997070312,523.1619262695312,-671.2689208984375,263.05535888671875,2911.350341796875,-0.2238090187311172,0.0877057760953903,0.9706787467002868,2998.802141993123
8220,568,4,0,0,577000004,True,1,-212.59019470214844,-180.51730346679688,770.0338745117188,-110.69295501708984,146.50949096679688,2785.8623046875,-0.0396477878093719,0.0524764843285083,0.9978347420692444,2791.337411126606
8221,568,5,0,0,577000005,True,1,84.02532958984375,81.74270629882812,656.2698974609375,93.92228698730467,-477.2615051269531,1763.6033935546875,0.0513390116393566,-0.2608766555786133,0.9640060663223268,1828.8229644482667
8222,568,6,0,0,577000006,True,1,-219.4230194091797,-158.19729614257812,910.9539184570312,204.59689331054688,-650.662109375,607.3021240234375,0.2240301072597503,-0.712463915348053,0.6649854779243469,912.6815035471944
8224,568,8,0,0,577000008,True,1,219.71038818359372,-22.789291381835938,446.597900390625,-456.5780029296875,-187.7420654296875,2535.457275390625,-0.1767578572034835,-0.0726817399263382,0.9815672039985656,2582.197961341189
8226,568,10,0,0,577000010,True,1,154.87408447265625,-24.27729797363281,567.0579223632812,421.2940368652344,-493.3507385253906,1072.882080078125,0.3360196053981781,-0.3934912383556366,0.8557192087173462,1253.3969012109656
8227,568,11,0,0,577000011,True,1,164.4049072265625,-57.38529968261719,471.8938903808594,818.3084716796875,-1357.5084228515625,21180.720703125,0.0385268591344356,-0.0639129877090454,0.9972115755081176,21232.82074915721
8228,568,12,0,0,577000012,True,1,204.65582275390625,-110.95330047607422,425.7658996582031,105.66053771972656,-824.5994873046875,13005.669921875,0.0081076426431536,-0.063273936510086,0.9979631900787354,13032.212890625
8229,568,13,0,0,577000013,True,1,-295.6634521484375,61.28271484375,743.993896484375,590.0103759765625,-2045.96142578125,18348.966796875,0.0319406129419803,-0.1107595115900039,0.9933338165283204,18467.16091379963
8230,569,0,0,0,578000000,True,1,-146.67445373535156,66.86270141601562,571.5219116210938,1376.2977294921875,-1453.988037109375,22733.810546875,0.0603062808513641,-0.0637104958295822,0.9961446523666382,22821.796875
8231,569,1,0,0,578000001,True,1,79.9703369140625,46.03070068359375,791.98193359375,703.7966918945312,-497.3970642089844,1575.47802734375,0.3919146358966827,-0.2769794166088104,0.8773171305656433,1795.1325821215714
8231,569,1,0,0,578000001,True,1,79.9703369140625,46.03070068359375,791.98193359375,12.730470657348633,-18.22094345092773,17.838838577270508,0.4466716647148132,-0.6393148899078369,0.6259080171585083,27.994220220149717
